path,passed,filter_answer,deep_response,completion_tokens,latency_ms,error
analysis/lua/transferfacts/lower_assert_postconditions_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/transferfacts/lower_assert_postconditions_test.go,""assertStmt, assertLoweredPostconditionRefinement"",overloaded helpers,analysis/lua/transferfacts
analysis/lua/transferfacts/lower_assert_postconditions_test.go,""TestLowerDirectAssertTruthyPostcondition, TestLowerDirectAssertNotNilPostcondition, TestLowerDirectAssertTypeEqualPostcondition"",parallel routes,analysis/lua/transferfacts",108,8643,
analysis/lua/transferfacts/declared_return_locals.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/transferfacts/declared_return_locals.go,""lowerReturnLocalTypes, returnObjectLiteralLocalSymbol, setmetatableReturnLocalSymbol"",hardcoded semantic cases,analysis/lua/semantics
analysis/lua/transferfacts/declared_return_locals.go,""plainReturnIdentSymbol, returnObjectLiteralLocalSymbol"",parallel routes,analysis/lua/transferfacts
analysis/lua/transferfacts/declared_return_locals.go,""lowerReturnLocalTypes, returnLocalSymbolResolver"",overloaded helpers,analysis/lua/transferfacts
analysis/lua/transferfacts/declared_return_locals.go,""callCalleeIsGlobal, setmetatableReturnLocalSymbol"",proof propagation split across layers,analysis/lua/sourceprovenance",172,11344,
analysis/lua/transferfacts/conditional_assignment_implications.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/transferfacts/conditional_assignment_implications.go,""returnTypeHasConcreteTopShape, returnTypeProvesPresent"",hardcoded semantic cases,analysis/type/typ
analysis/lua/transferfacts/conditional_assignment_implications.go,""presentAssignmentState, intersectPresentAssignmentState, clonePresentAssignmentState"",overloaded helpers,analysis/engine/factflow
analysis/lua/transferfacts/conditional_assignment_implications.go,""branchRegion, incomingPresentAssignmentState, presentAssignmentStateAtRegionExit"",parallel routes,analysis/ir/cfg
analysis/lua/transferfacts/conditional_assignment_implications.go,""callCalleeType, callFirstReturnType"",proof propagation split across layers,analysis/lua/semantics",172,11389,
analysis/lua/transferfacts/fact_set_append.go,true,YES,"file,symbols,debt_kind,suggested_canonical_owner
analysis/lua/transferfacts/fact_set_append.go,""appendPostconditionRefinements, appendBranchRefinement, appendBranchPathEvidence, appendBranchPresenceRelations, appendPathValuePresenceImplications, appendCallResultValues"",parallel_routes,factflow
analysis/lua/transferfacts/fact_set_append.go,""appendBranchRefinement, appendBranchLenRefinement, appendBranchNumFloorRefinement, appendBranchDiffConstraint"",duplicate_vocabulary,factflow
analysis/lua/transferfacts/fact_set_append.go,""appendPostconditionRefinements, appendBranchRefinement, appendBranchPathEvidence, appendBranchPresenceRelations, appendPathValuePresenceImplications, appendCallResultValues"",maintenance_sprawl,factflow",175,11224,
analysis/lua/transferfacts/lower_calls_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/transferfacts/lower_calls_test.go,""factflow.CallSiteContextAssignmentSource, factflow.CallSiteContextStatement, factflow.CallSiteContextCondition, factflow.CallSiteContextIteratorSource, factflow.CallSiteContextReturnSource, factflow.CallSiteContextExpressionProducer, factflow.CallSiteContextUnknown"",hardcoded semantic cases,analysis/engine/factflow
analysis/lua/transferfacts/lower_calls_test.go,""callproducer.FromFacts, facts.CallSite"",proof propagation split across layers,analysis/engine/callproducer
analysis/lua/transferfacts/lower_calls_test.go,""site.ReceiverPath, site.MethodPath, site.CalleePath, site.ArgumentSources, site.TypeArgs"",overloaded helpers,analysis/engine/factflow",192,9258,
analysis/lua/transferfacts/lower_branches_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/transferfacts/lower_branches_test.go,""lowerer, branchRefinementIndex, branchRefinementAt, assertLoweredBranchValuePresence"",overloaded helpers,analysis/lua/transferfacts
analysis/lua/transferfacts/lower_branches_test.go,""TestLowerTypeGuardRuntimeTypeNames, typeBranchRefinement"",hardcoded semantic cases,analysis/lua/transferfacts
analysis/lua/transferfacts/lower_branches_test.go,""TestLowerNegatedConjunctionIndexGuardPublishesFalseEdgeProofs, factflow.BranchPathEvidenceIndexInRange"",proof propagation split across layers,analysis/engine/factflow
analysis/lua/transferfacts/lower_branches_test.go,""TestLowerTableIsFrozenDirectConditionPublishesFrozenTableProof, factflow.BranchPathEvidenceFrozenTable"",hardcoded semantic cases,analysis/lua/transferfacts",200,10722,
analysis/lua/transferfacts/lower_assertions_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/transferfacts/lower_assertions_test.go,""lowerer, lowerFacts, mustLocalSource, requireStmtPoints"",""overloaded helpers / test utility sprawl"",""analysis/lua/transferfacts""
analysis/lua/transferfacts/lower_assertions_test.go,""TestLowerClaimConditionsDoNotCreateBranchRefinements, TestLowerClaimWrappedCallPreservesProducerAndClaim"",""parallel routes (manual lowerer instantiation vs lowerFacts)"",""analysis/lua/transferfacts""
analysis/lua/transferfacts/lower_assertions_test.go,""assertion.Any(), assertion.NonNil(), assertion.Type()"",""duplicate vocabulary (test-specific assertion wrappers)"",""analysis/domain/value/axis/assertion""
analysis/lua/transferfacts/lower_assertions_test.go,""applyConcreteCastRefinement, refinementAssertion"",""proof propagation split (logic leaked into test helpers)"",""analysis/lua/transferfacts""",210,11797,
analysis/lua/transferfacts/lower_harness_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/transferfacts/lower_harness_test.go,""Lower,Config,parseSemanticChunk"",overloaded helpers,analysis/lua/transferfacts
analysis/lua/transferfacts/lower_harness_test.go,""PathAssignment,OrdinaryAssignment,PathStaticMemberWrite,PathDescendantInvalidation,DynamicIndexWrite"",parallel routes,analysis/lua/transferfacts
analysis/lua/transferfacts/lower_harness_test.go,""channelSelectEvents,semantics.ChannelSelectFact"",hardcoded semantic cases,analysis/lua/transferfacts
analysis/lua/transferfacts/lower_harness_test.go,""mustLocalAt,mustLocalSource,requireStmtPoints"",maintenance sprawl,analysis/lua/transferfacts/test_utils",176,8075,
analysis/lua/transferfacts/lower.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/transferfacts/lower.go,""Lower,lowerer,l.addAssertionRefinementsForSource"",maintenance sprawl,analysis/lua/semantics
analysis/lua/transferfacts/lower.go,""l.branchRefinements,l.branchLenRefinements,l.branchNumFloorRefinements,l.branchDiffConstraints"",parallel routes,analysis/lua/semantics
analysis/lua/transferfacts/lower.go,""l.addObjectLiteral,l.addObjectLiteralExpectedType,l.addOrdinaryObjectLiteralExpectedType,l.addReturnObjectLiteralExpectedTypes"",duplicate vocabulary,analysis/lua/semantics
analysis/lua/transferfacts/lower.go,""l.localAssignment,l.pathAssignment,l.ordinaryAssignment,l.pathStaticMemberWrite,l.dynamicIndexWrite"",overloaded helpers,analysis/lua/semantics
analysis/lua/transferfacts/lower.go,""l.typeResolver,l.typeValues,l.symbolTypes"",proof propagation split,analysis/lua/typeresolve",236,12674,
analysis/lua/transferfacts/lower_objects_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/transferfacts/lower_objects_test.go,""lowerFacts, Lower, parseSemanticFunction, parseSemanticChunk, requireStmtPoints, localAssign, number, stringLit, ident, primitiveType, fieldSuffix, fieldChainSuffix"",parallel routes,analysis/lua/transferfacts
analysis/lua/transferfacts/lower_objects_test.go,""localFact.Source().ExprRef, literal.Entries(), literal.Expected(), literal.Identity()"",proof propagation split across layers,analysis/engine/factflow
analysis/lua/transferfacts/lower_objects_test.go,""fieldSuffix, fieldChainSuffix, stringSuffix"",duplicate vocabulary,analysis/lua/transferfacts
analysis/lua/transferfacts/lower_objects_test.go,""localAssign, number, stringLit, ident, primitiveType"",hardcoded semantic cases,analysis/lua/transferfacts",200,7468,
analysis/lua/transferfacts/numeric_for_proofs.go,true,YES,"file,symbols,debt_kind,suggested_canonical_owner
analysis/lua/transferfacts/numeric_for_proofs.go,""numericForStepDirection, numericForIndexFloor, numericForInRangeArrayPath"",parallel_routes,cfgfacts
analysis/lua/transferfacts/numeric_for_proofs.go,""numericForIntegralLiteral, numericForPositiveFloor"",overloaded_helpers,ast
analysis/lua/transferfacts/numeric_for_proofs.go,""numericForLengthExprPath"",hardcoded_semantic_cases,pathexpr
analysis/lua/transferfacts/numeric_for_proofs.go,""numericForStepDirection"",duplicate_vocabulary,ast",149,5500,
analysis/lua/transferfacts/path_static_value.go,true,YES,"file,symbols,debt_kind,suggested_canonical_owner
analysis/lua/transferfacts/path_static_value.go,pathStaticValue,hardcoded_semantic_cases,analysis/lua/typeprojection
analysis/lua/transferfacts/path_static_value.go,pathStaticValue,proof_propagation_split,analysis/type/unwrap
analysis/lua/transferfacts/path_static_value.go,typedPresenceRefinement,overloaded_helper,analysis/engine/factflow",113,3130,
analysis/lua/transferfacts/objects.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/transferfacts/objects.go,objectLiteralChildExprs,hardcoded semantic cases,analysis/compiler/ast
analysis/lua/transferfacts/objects.go,reachesTableContract / reachesRecord,duplicate vocabulary,analysis/type/typ
analysis/lua/transferfacts/objects.go,dynamicIndexMapValueType,overloaded helper,analysis/type/typ
analysis/lua/transferfacts/objects.go,addResultObjectLiteralExpectedTypes,proof propagation split,analysis/engine/factflow
analysis/lua/transferfacts/objects.go,objectLiteralWithExpectedType,semantic regression,analysis/lua/typeprojection",153,5524,
analysis/lua/transferfacts/symbol_types_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/transferfacts/symbol_types_test.go,attrGet,overloaded helper,analysis/lua/compiler/ast
analysis/lua/transferfacts/symbol_types_test.go,assertAccessChainType,proof propagation split,analysis/lua/transferfacts",75,2334,
analysis/lua/transferfacts/path_literal_narrowing.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/transferfacts/path_literal_narrowing.go,""rootLiteralRefinement, rootScalarLiteralRefinement, literalBranchRefinement, descendantLiteralRefinement"",parallel routes,transferfacts.lowerer
analysis/lua/transferfacts/path_literal_narrowing.go,rootLiteralValueConstraint,overloaded helpers,transferfacts.lowerer
analysis/lua/transferfacts/path_literal_narrowing.go,narrowAnchor,hardcoded semantic cases,variant.domain
analysis/lua/transferfacts/path_literal_narrowing.go,literalBranchRefinement,proof propagation split across layers,transferfacts.lowerer",152,4968,
analysis/lua/transferfacts/path_presence_narrowing.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/transferfacts/path_presence_narrowing.go,""narrowTypeByPathPresence, typeCanBePresent"",parallel routes,analysis/type/typ
analysis/lua/transferfacts/path_presence_narrowing.go,""narrowTypeByPathPresence, typeCanBePresent"",duplicate vocabulary,analysis/type/typ
analysis/lua/transferfacts/path_presence_narrowing.go,""pathCanBePresent, narrowTypeByPathPresence"",proof propagation split,analysis/lua/typeprojection
analysis/lua/transferfacts/path_presence_narrowing.go,""narrowTypeByPathPresence"",hardcoded semantic cases,analysis/type/normalize",157,4971,
analysis/lua/transferfacts/protected_call_recognition.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/transferfacts/protected_call_recognition.go,""directGlobalProtectedCall, protectedCallPayloadType"",hardcoded semantic cases,analysis/lua/semantics
analysis/lua/transferfacts/protected_call_recognition.go,""protectedCallSuccessEdges"",overloaded helpers,analysis/lua/branchcond
analysis/lua/transferfacts/protected_call_recognition.go,""addProtectedCallBranchRefinements"",proof propagation split across layers,analysis/engine/factflow",117,3656,
analysis/lua/transferfacts/type_refs_test.go,true,YES,none,4,1165,
analysis/lua/transferfacts/return_presence.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/transferfacts/return_presence.go,returnSourcePresence,hardcoded semantic cases,factflow.ValueSource
analysis/lua/transferfacts/return_presence.go,declaredReturnTypes,duplicate vocabulary,semantics.Result
analysis/lua/transferfacts/return_presence.go,returnPresenceArity,proof propagation split,semantics.Result
analysis/lua/transferfacts/return_presence.go,returnPresencePoint,overloaded helper,returnpresence.Point",118,4030,
analysis/lua/transferfacts/lower_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/transferfacts/lower_test.go,""assertLoweredAssertion, assertLoweredConcreteCastAssertion, assertLoweredBranchValuePresence, assertLoweredBranchPresenceProof, assertLoweredBranchTruthyProof, assertLoweredBranchValueRefinement, assertLoweredBranchPathEquality, assertLoweredObjectEntry, assertLoweredBranchLiteralType, assertLoweredBranchValuePresence"",maintenance sprawl,analysis/lua/transferfacts
analysis/lua/transferfacts/lower_test.go,""localAssign, assign, dot, stringIndex, dynamicIndex, fieldSuffix, fieldChainSuffix, stringSuffix, ident, number, stringLit, primitiveType, typeCall"",duplicate vocabulary,analysis/lua/transferfacts/testutils
analysis/lua/transferfacts/lower_test.go,""parseSemanticChunk, parseSemanticFunction"",parallel routes,analysis/lua/transferfacts/testutils
analysis/lua/transferfacts/lower_test.go,""assertLoweredBranchValuePresence, assertLoweredBranchPresenceProof, assertLoweredBranchTruthyProof"",overloaded helpers,analysis/lua/transferfacts",246,9398,
analysis/lua/transferfacts/values_source_test.go,true,YES,none,4,1344,
analysis/lua/transferfacts/type_calls_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/transferfacts/type_calls_test.go,""requireCallPoint, refinementConstraint, assertProductPointLike, assertReturnPresenceRelation, assertNoReturnPresenceRelation, allReturnPresenceRelations"",overloaded helpers,analysis/lua/transferfacts
analysis/lua/transferfacts/type_calls_test.go,""parseSemanticChunk, mustLocalStmt, mustLocalAt, requireCallPoint, mustIfStmt, requireStmtPoints, parseSemanticFunction, mustReturnStmt, requireStmtPoints"",duplicate vocabulary,analysis/lua/transferfacts/test_utils (new)",136,4454,
analysis/lua/transferfacts/symbol_types.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/transferfacts/symbol_types.go,""numericForControlExprType, expressionTypeFromSymbols, accessChainType"",parallel routes,analysis/lua/typeprojection
analysis/lua/transferfacts/symbol_types.go,""numericForControlExprType"",hardcoded semantic cases,analysis/lua/typeoperator
analysis/lua/transferfacts/symbol_types.go,""functionExpressionType, callFirstReturnType"",proof propagation split across layers,analysis/lua/typeresolve
analysis/lua/transferfacts/symbol_types.go,""staticIndexKeyType, accessChainType"",duplicate vocabulary,analysis/lua/type/access
analysis/lua/transferfacts/symbol_types.go,""lowerSymbolTypes"",overloaded helper,analysis/lua/semantics",178,5907,
analysis/lua/typeannotation/annotation.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/typeannotation/annotation.go,annotationArg,hardcoded semantic cases,ast
analysis/lua/typeannotation/annotation.go,annotationArg,parallel routes,numparse
analysis/lua/typeannotation/annotation.go,Annotations,proof propagation split,ast",74,2641,
analysis/lua/transferfacts/type_cast_calls.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/transferfacts/type_cast_calls.go,valueTypeRefParts,duplicate vocabulary,analysis/lua/semantics
analysis/lua/transferfacts/type_cast_calls.go,aliasPathType,proof propagation split,analysis/lua/typeprojection
analysis/lua/transferfacts/type_cast_calls.go,typeValueExpr,overloaded helper,analysis/lua/semantics
analysis/lua/transferfacts/type_cast_calls.go,directTypeCastCall,hardcoded semantic case,analysis/lua/branchcond",134,4519,
analysis/lua/transferfacts/type_refs.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/transferfacts/type_refs.go,""typeRef, l.types"",""overloaded helper (any type assertion)"",""ast.TypeExpr""
analysis/lua/transferfacts/type_refs.go,""typeRef"",""hardcoded semantic case (implicit ID generation)"",""factflow.TypeRef""
analysis/lua/transferfacts/type_refs.go,""typeRef"",""proof propagation split (side-effecting map mutation)"",""lowerer""",114,4296,
analysis/lua/transferfacts/values_exprref.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/transferfacts/values_exprref.go,""sourceExprRefKey, valueSourceExprRef"",""proof propagation split across layers"",""sourceprovenance""
analysis/lua/transferfacts/values_exprref.go,""sourceExprRefKey"",""overloaded helper (structural duplication)"",""sourceprovenance""
analysis/lua/transferfacts/values_exprref.go,""isAssertionWrapper"",""hardcoded semantic cases"",""ast""",107,4696,
analysis/lua/transferfacts/values_source.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/transferfacts/values_source.go,expandTypeIsOpenTailReturnSource,hardcoded semantic cases,semantics
analysis/lua/transferfacts/values_source.go,valueSource,overloaded helpers,transferfacts
analysis/lua/transferfacts/values_source.go,valueSource,proof propagation split across layers,transferfacts
analysis/lua/transferfacts/values_source.go,returnValueSources,parallel routes,transferfacts",111,4908,
analysis/lua/typecall/shared.go,false,NO,,2,118,
analysis/lua/transferfacts/type_is_active_in.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/transferfacts/type_is_active_in.go,""typeIsEstablishPoint, typeIsRelationKilledAt, typeIsKillsPath"",parallel routes,transferfacts (internal abstraction)
analysis/lua/transferfacts/type_is_active_in.go,""resultCorrelationEstablishPoint, resultCorrelationActiveIn, resultCorrelationKilledAt, resultCorrelationKillsPath"",duplicate vocabulary,transferfacts (internal abstraction)
analysis/lua/transferfacts/type_is_active_in.go,typeIsResultCorrelationTargets,hardcoded semantic cases,transferfacts (internal abstraction)
analysis/lua/transferfacts/type_is_active_in.go,laterPoint,performance waste,cfg (graph utility)",172,6366,
analysis/lua/typecall/callable.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/typecall/callable.go,""callableDepth, functionWitnessDepth"",parallel routes,typ.Type traversal engine
analysis/lua/typecall/callable.go,""callableDepth, functionWitnessDepth"",duplicate vocabulary,typ.Type traversal engine
analysis/lua/typecall/callable.go,""callableDepth, functionWitnessDepth, functionWitnessUnion, functionWitnessIntersection"",maintenance sprawl,typ.Type traversal engine
analysis/lua/typecall/callable.go,""contextualCallableDepth, callableDepth"",overloaded helpers,typecall.Callable logic",132,5712,
analysis/lua/typeannotation/typeannotation_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/typeannotation/typeannotation_test.go,resolver.ResolveTypeRef,parallel route,analysis/type/typ
analysis/lua/typeannotation/typeannotation_test.go,TestTypeBuiltinTableTopMarker,hardcoded semantic case,analysis/type/table
analysis/lua/typeannotation/typeannotation_test.go,TestAnnotationsRejectUnsupportedArgs,hardcoded semantic case,analysis/type/annotation
analysis/lua/typeannotation/typeannotation_test.go,Type,overloaded helper,analysis/lua/typeannotation",134,5920,
analysis/lua/transferfacts/type_is_recognition.go,true,YES,"file,symbols,debt_kind,suggested_canonical_owner
analysis/lua/transferfacts/type_is_recognition.go,""typeIsCall, typeIsCallExpr, typeIsExpressionConditionRefinement"",parallel_routes,analysis/lua/semantics
analysis/lua/transferfacts/type_is_recognition.go,""typeIsConditionSuccessEdge, typeIsExpressionConditionRefinement"",duplicate_vocabulary,analysis/lua/branchcond
analysis/lua/transferfacts/type_is_recognition.go,""typeIsCall, typeIsCallResultValues"",overloaded_helpers,analysis/lua/transferfacts
analysis/lua/transferfacts/type_is_recognition.go,""addTypeIsBranchRefinements, typeIsConditionBranchRefinements"",proof_propagation_split,analysis/lua/transferfacts
analysis/lua/transferfacts/type_is_recognition.go,""callResultTargetPath"",hardcoded_semantic_cases,analysis/lua/semantics",210,8661,
analysis/lua/transferfacts/values_expression.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/transferfacts/values_expression.go,""returnFunctionExpressionIndex, contextualReturnFunctionExpressionType"",maintenance sprawl,analysis/lua/bind
analysis/lua/transferfacts/values_expression.go,""addExpressionOperation, scalarOperationType"",duplicate vocabulary,analysis/lua/typeoperator
analysis/lua/transferfacts/values_expression.go,""expressionValue, expressionOperandType, indexExpressionType"",proof propagation split,analysis/lua/typeresolve
analysis/lua/transferfacts/values_expression.go,""addExpressionCondition, branchcond.ImpliedChecksOnEdge"",parallel routes,analysis/lua/branchcond
analysis/lua/transferfacts/values_expression.go,""indexKeyType"",hardcoded semantic cases,analysis/lua/pathexpr",180,7811,
analysis/lua/typecall/callable_return.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/typecall/callable_return.go,""callableReturnDepth, recordCallReturn"",overloaded helper,typ.Type (dispatch logic)
analysis/lua/typecall/callable_return.go,""callableReturnDepth, recordCallReturn"",parallel route,access.Field (metatable traversal)
analysis/lua/typecall/callable_return.go,""callableReturnDepth"",proof propagation split,typ.Type (unwrapping/expansion logic)
analysis/lua/typecall/callable_return.go,""callableReturnDepth"",hardcoded semantic cases,typ.Type (type switch implementation)",143,5502,
analysis/lua/typeannotation/typeannotation.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/typeannotation/typeannotation.go,""Type,primitive,array,mapType,record,function,generic"",""overloaded helpers (manual AST-to-Type mapping logic)"",""analysis/type/typ""
analysis/lua/typeannotation/typeannotation.go,""ref,scopedResolver"",""proof propagation split (resolver logic mixed with type lowering)"",""analysis/type/resolver""
analysis/lua/typeannotation/typeannotation.go,""array,record,mapType"",""hardcoded semantic cases (manual handling of Readonly/Optional flags)"",""analysis/type/typeexpr""
analysis/lua/typeannotation/typeannotation.go,""primitive,ref"",""parallel routes (dual lookup via resolver and ambient/builtin)"",""analysis/type/ambient""",176,7299,
analysis/lua/typecall/distribute.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/typecall/distribute.go,""memberCallDistributeUnion, typeUnion, witnessUnion"",""parallel routes (duplicate union iteration logic)"",""typ""
analysis/lua/typecall/distribute.go,""memberCallDistributeIntersection, typeIntersection"",""parallel routes (duplicate intersection iteration logic)"",""typ""
analysis/lua/typecall/distribute.go,""memberCallDistributeUnion, memberCallDistributeIntersection"",""overloaded helpers (divergent error/status handling for same semantic operation)"",""typecall""
analysis/lua/typecall/distribute.go,""isNilType"",""hardcoded semantic cases (logic split between typecall and typ)"",""typ""",160,5518,
analysis/lua/typeoperator/concat.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/typeoperator/concat.go,concatPrimitiveResult,hardcoded semantic cases,typ
analysis/lua/typeoperator/concat.go,isConcatOperand,overloaded helper,typ",57,1458,
analysis/lua/typecall/metamethod.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/typecall/metamethod.go,""metamethodDepth, metamethodInUnion, metamethodInIntersection"",parallel routes,analysis/type/typ
analysis/lua/typecall/metamethod.go,""metamethodSpecialAccessType, metamethodInRecord"",hardcoded semantic cases,analysis/type/access
analysis/lua/typecall/metamethod.go,""metamethodDepth"",proof propagation split,analysis/type/subst
analysis/lua/typecall/metamethod.go,""metamethodDepth"",maintenance sprawl,analysis/type/typ",143,4395,
analysis/lua/typeoperator/unary.go,false,NO,,2,751,
analysis/lua/typeoperator/arithmetic.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/typeoperator/arithmetic.go,""arithmeticPrimitiveResult, arithmeticBinaryMetamethodName"",parallel routes,typeoperator.OpRegistry
analysis/lua/typeoperator/arithmetic.go,""arithmeticPrimitiveResult"",hardcoded semantic cases,typeoperator.TypeRules
analysis/lua/typeoperator/arithmetic.go,""arithmeticBinaryMetamethodName"",duplicate vocabulary,typeoperator.OpRegistry
analysis/lua/typeoperator/arithmetic.go,""arithmeticPrimitiveResult"",proof propagation split,typeoperator.TypeRules",131,4508,
analysis/lua/typeoperator/metamethod.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/typeoperator/metamethod.go,""binaryMetamethodReturn, unaryMetamethodReturn"",parallel routes,typecall
analysis/lua/typeoperator/metamethod.go,metamethodReturn,overloaded helpers,typecall
analysis/lua/typeoperator/metamethod.go,metamethodReturn,proof propagation split,typecall",95,2390,
analysis/lua/typecall/generic_call.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/typecall/generic_call.go,""instantiatedArgumentAssignable, hasFreshPrecisionShape, providedRecordFieldsAssignable"",overloaded helpers,analysis/type/subtype
analysis/lua/typecall/generic_call.go,""instantiatedArgumentAssignable, hasFreshPrecisionShape, providedRecordFieldsAssignable"",parallel routes,analysis/type/subtype
analysis/lua/typecall/generic_call.go,""instantiatedArgumentAssignable, hasFreshPrecisionShape, providedRecordFieldsAssignable"",maintenance sprawl,analysis/type/subtype
analysis/lua/typecall/generic_call.go,""inferTypeParamBindings, inferFunctionBindings, inferRecordBindings"",proof propagation split across layers,analysis/type/inference
analysis/lua/typecall/generic_call.go,""instantiatedArgumentAssignable, hasFreshPrecisionShape"",semantic regressions,analysis/type/subtype",196,7001,
analysis/lua/typecall/member_call.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/typecall/member_call.go,""memberCallDepth, indexedMemberCallDepth"",parallel routes,analysis/lua/typecall/member_call.go
analysis/lua/typecall/member_call.go,""memberCallUnion, indexedMemberCallUnion, memberCallIntersection, indexedMemberCallIntersection"",duplicate vocabulary,analysis/lua/typecall/member_call.go
analysis/lua/typecall/member_call.go,""ambientChannelMethod, channelPayloadType"",hardcoded semantic cases,analysis/lua/type/ambient
analysis/lua/typecall/member_call.go,""containsNil, callableValue"",overloaded helpers,analysis/lua/type/typ
analysis/lua/typecall/member_call.go,""memberCallDepth, indexedMemberCallDepth, containsNil, callableValue"",proof propagation split across layers,analysis/lua/type/unwrap",206,7323,
analysis/lua/typeoperator/comparison.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/typeoperator/comparison.go,""comparisonPrimitiveResult, isNumericType, isStringLike"",hardcoded semantic cases,typ.Type (or a dedicated type-trait registry)
analysis/lua/typeoperator/comparison.go,""comparisonMetamethodName"",duplicate vocabulary,lua.Operator (or a central operator-to-metamethod mapping)
analysis/lua/typeoperator/comparison.go,""comparisonBinaryOp"",overloaded helpers,typeoperator.Dispatcher",116,3158,
analysis/lua/typeoperator/logical.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/typeoperator/logical.go,""logicalVariantResult, truthinessOf"",hardcoded semantic cases,typ.Type
analysis/lua/typeoperator/logical.go,""logicalLeftVariants, operatorSurface"",proof propagation split,typ.Type
analysis/lua/typeoperator/logical.go,""truthinessOf, truthiness"",overloaded helpers,typ.Type
analysis/lua/typeoperator/logical.go,""logicalVariantResult, op == """"and"""""",parallel routes,typeoperator.LogicEngine",123,3189,
analysis/lua/typeoperator/numeric_literals.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/typeoperator/numeric_literals.go,""isNumericStringLiteral, numericStringLiteral"",parallel routes,typ.Literal
analysis/lua/typeoperator/numeric_literals.go,numericStringLiteral,hardcoded semantic cases,typ.Literal
analysis/lua/typeoperator/numeric_literals.go,isNumericStringLiteral,overloaded helpers,typ.Type
analysis/lua/typeoperator/numeric_literals.go,numericStringLiteral,proof propagation split,typ.Literal",124,2774,
analysis/lua/typecall/typecall_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/typecall/typecall_test.go,""runtimeModuleChannelGeneric, resultGeneric, recordWithMetamethod"",duplicate vocabulary,analysis/lua/typecall
analysis/lua/typecall/typecall_test.go,""TestMemberCallAmbientChannelReceive, TestMemberCallRuntimeModuleChannelReceive, TestMemberCallAmbientChannelCaseReceive, TestMemberCallAmbientChannelSend"",parallel routes,analysis/lua/typecall
analysis/lua/typecall/typecall_test.go,""TestInstantiateGenericCallInfersChannelCallbackOptionalReturn, TestInstantiateGenericCallInfersChannelFromNestedOptionsObject, TestInstantiateGenericCallInfersChannelFromPartialInstantiatedOptionsObject"",maintenance sprawl,analysis/lua/typecall
analysis/lua/typecall/typecall_test.go,""TestInstantiateGenericCallInfersCallbackResultReturn, TestInstantiateGenericCallInfersCallbackResultReturnFromStructuralUnionAlias"",duplicate vocabulary,analysis/lua/typecall",220,7037,
